publishedAt,authorDisplayName,textDisplay,likeCount
2022-11-21T02:38:25Z,Ami Yati,Yakin lah dokter ricard yang benar pasti akan kembali nama baik nya bersinar &amp; akan cemerlang kembali tetap semangat ya dokter yang hebat .sukses yah bahagia bersama keluarga,0
2022-11-21T02:32:02Z,Nonamee,Alhamdulillah dokter sudah ada putusan. Dokter bisa bertahan demi kebaikan.,0
2022-11-21T02:29:55Z,renz Hartono,"Percayalah dokter Karma itu ada, siapa yang zolim akan mendapatkan karma dari Allah cpt ato lambat",1
2022-11-21T02:28:00Z,KLEPON JAWI,"bang denny sumargo respect bgt sama ente..<br>&quot;meminta maaf itu penting&quot; yap ane juga setuju,karna kata &quot;maaf&quot; Itu adalah suatu kata ajaib.minta maaf walau g bersalah,walau g di maafkan pun itu adalah Award tersendiri buat diri kita.<br>dan dari Dr richard udh nglakuin hal itu, itu butuh jiwa besar bgt, respect Dr <a href=""http://richard.tp/"">richard.tp</a> justru ke aroganan yg di dapat oleh dokter.dan d pertengahan video bang denny udh jelasin, ke AROGANAN akan membawamu pada <a href=""http://kehancuran.so/"">kehancuran.so.</a>.bila kita meminta maaf pada seorang yg arogan (itu tidak salah), dan suatu saat seorang itu dgn sendirinya akan hancur oleh ke aroganan dia sendiri.itu cara Tuhan bekerja.<br>Buat Dokter Richard Lee,bersabarlah hal baik akan datang padamu dok.jgn menyesali perminta maafmu.karna itu bentuk kedewasaan pada dirimu.buat Bang Denny,thanks buat pelajaran/pesan moral yg di berikan ke kita.GBU for you all.",5
2022-11-21T02:24:14Z,Margaret Indraya,"Sejak ada review Dr Richard, I have learnt a lot and got a valuable education.",0
2022-11-21T02:13:49Z,Veronica TAS,"KETIKA DALAM MASALAH, KITA JALAN SENDIRI.. quote ini jd bikin sedih. Tp betul2 saat masalah lah kita berserah penuh pd Tuhan.",0
2022-11-21T02:13:38Z,Beta,karna lu Atlet dia Dokter,0
2022-11-21T02:10:23Z,Anggi Nurjanah,"dari awal kasus ini saya dukung dr Richard, karena yg dr lakukan hanya pencerahan ke wanita Indonesia ttg skincare yg bahaya buat kulit, tp malah di tuntut dan dipenjara, semoga kedepan makin sukses dok",2
2022-11-21T02:07:09Z,MSisty _Chanel,Suatu saat KP akan dpt balasan dari Tuhan atas perbuatannya yg telah merugikan DR.Richard,0
2022-11-21T02:05:27Z,novia Saadah,"Paham si. &quot;Buat gue bisa move on, gue harus ngomong, luapin emosi gue&quot; :) bener dok, gue ngalamin ini juga :)",0
2022-11-21T02:00:57Z,Novi Dewi,Harusnya yg nangani kasus dokter tu diusut semua sampe diculik dr Palembang.,0
2022-11-21T01:57:30Z,Adinda Yuamita,"Saya muslim, tapi hati saya bisa lihat siapa yang salah dan yang benar. Biarkan tangan Tuhan yang bekerja dok, semoga yang salah berbesar hati mengakui kesalahan",0
2022-11-21T01:50:21Z,CreamCheese,Gw bukan akun bodong dan gw ngedukung dr Richard.. ampun deh itu betina.. luar biasa jahatnyaaaaaa licik bgt,0
2022-11-21T01:50:20Z,Ariyani Yani,"Aku pun kalau jadi Dr Richard pasti bakalan dendam, gk respeck sm KP",0
2022-11-21T01:49:14Z,Fitra Ilham,K*rput harus tau cerita ini. biar nggk jadi org yg paling menderita di ceritanya.,0
2022-11-21T01:48:07Z,ARIF budiman,Bang densu ga ada niat jadi romo kah ?? 🤣,0
2022-11-21T01:48:04Z,MINA FIRST,Tetep semangat ya dok,0
2022-11-21T01:40:38Z,Kristiana Larasanti,Cerita perjalanan dok Richard ini mengIYA kan bahwa KEADILAN DI INDONESIA LEMAH,0
2022-11-21T01:40:33Z,mochi _flora150,"Alhamdulillah Kasusnya Dr,Richard selesai jg, tapi Bang Densu coba jgn suka cari aman spt Podcast sebelah, dunia kalian itu saling menjatuhkan..Bang Densu sdg mulai keatas pasti banyak teman..tp waktu dibawah siapa yg jd teman..Podcastnya netral saja....teman blm tentu teman...",0
2022-11-21T01:37:24Z,Vani,Saya paham maksudmu Densu. semoga dokter paham yah maksud Densu😇,0
2022-11-21T01:37:04Z,Danny Wijaya,"ya dari kemenangan dokter itu uda membuktikan sapa sala sapa bener dok.<br>utk masala i perpanjang kalo gak penting penting banget gak sah di ladenin dok<br>mungkin kebahagiaan dia liad respon dokter membalas cuitan nya<br><br>biasa nya dok, org yg kesel ato merasa kala selalu memancing2 masala baru kalo di diemin mungkin saja i stress sendiri dok<br>kalo emank cuitannya itu cuman ancaman gak penting ato gak berbahaya<br>udalah dok biarin aj biar dia halu sendiri<br>biar i capek sndiri ampe org2 yg meliad  dia tu kek anak2 yg gak terima kekalahan<br>ini si pendapat sy ya dok<br><br>maaf kalo sok bijak",0
2022-11-21T01:36:24Z,Elsha . S.,Ibarat Emas/Berlian walau sudah masuk lumpur sekalipun tetapi emas tetaplah emas yg sangattt berharga sama dengan Dokter Richard walau sudah tercemar namanya namun kebenaran akan tiba tepat pada waktunya tetaplah berbuat baik ya Dokter Richard utk membantu para kaum Wanita. Tuhan selalu memberkati dan melindungimu Dokter Richard 😇😇😇🙏,0
2022-11-21T01:24:09Z,Savira Anggun,"Baru pernah nonton podcash 1 jam lebih tanpa bosan sedetikpun, semangat dokter..",0
2022-11-21T01:23:58Z,nay mn,makasih bang Densu. Jadi diingetin lagi tendensi keakuan yg dimiliki setiap individu.,0
2022-11-21T01:23:29Z,A Z,"Si kape degel jg ya rupanya.sudah dikasih bukti2 yg bener masih aja nyari pembenaran.dahlah...kape legowo aja,akui kesalahan anda.sadarlah kasus ini banyak pihak yg ikut nimbrung,mengambil kesempatan utk ikut menjatuhkan.kamu dan suami mu itu sudah punya nama besar,yg harus dijaga nama baiknya.jangan karena kedegelan mu itu rusak sudah nama baik&amp;nama besar kamu&amp;suami mu.",1
2022-11-21T01:20:22Z,Pizay TV,INI baru PODCAST yg di bicarakan diri sendiri bukan nge GOSIP kayak Podcast sebelah,0
2022-11-21T01:20:18Z,Matlon Khanh,si habib malu engga sih ya allah,0
2022-11-21T01:12:12Z,Matlon Khanh,"liat ges orang yang punya duit dan punya klinik besar aja bisa di permainkan , apalgi kita yang kismin kismin ges mau apa 🥲 , gk bisa percaya bgt polisi",1
2022-11-21T00:59:15Z,ibnu chandra s,Bang Densu bener2 Conselor,0
2022-11-21T00:59:00Z,Nuni and Kuki's Story,"Setuju sama nasehat bang densu. Tugas kita cuma menyampaikan apa yang benar. Selebihnya orang mau terima atau engga itu urusan mereka. Tidak perlu pusing dengan penilaian orang lain. Kami dukung dok Richard. Tp semarah apapun dengan apa yang terjadi, ikhlaskanlah dok, memang sangat sulit tp dokter juga tidak bisa memaksa orang2 yang dok sebut utk meminta maaf dgn dokter. Jangan sampai ini jadi boomerang lagi untuk dokter. Berdamailah dengan keadaan.",1
2022-11-21T00:50:36Z,genaosa fam,"Iyes bener bgt bang den. Ak jg ngerasain. Baik sama temen nolong temen ak bahagia bisa bantu, tp pas ada masalah ilang semua. Kecewa, iya banget. Ak sadar. Aku cuma sendirian, cuma satu yang ada sama aku Tuhan. Dia selalu bantu ak lewat orang2 yang g ku kenal sama sekali.",0
2022-11-21T00:34:20Z,Megumi Alice,"Podcast yang sma k4rput d hpus ya min ? Apa dsuruh hapus sma si KP,😁😁",0
2022-11-21T00:31:03Z,Kadek Susie,"Semangat dok, the truth will always win",0
2022-11-21T00:30:10Z,Latifa alhamid Latifa,"Gw gak dukung llu , PD amat",0
2022-11-21T00:19:20Z,Ulan Jaelani12,Semangat dokter. Biarin aja yg udh terjadi semoga dokter semakin sukses yaa dan dijauhkan dr org&quot; Yg seperti itu.,0
2022-11-21T00:11:11Z,zahra guns,Terima kasih dokter Richard<br>Semangat sukses selalu,0
2022-11-20T23:58:06Z,Latifa alhamid Latifa,Tetep bela muslimm kp,0
2022-11-20T23:53:08Z,lutvdiary,Jangan berhenti review donk dok. Saya masih butuh tau skincare apa yg harus saya hindari,0
2022-11-20T23:51:42Z,vicky victoria,Pertanyaan gw IDI selaku yg menaungi dokter2 perannya apa di kasus dr.richard ini?masa ga membantu sm skali.. untuk apa bayar iuran tiap tahun tp ga ada kerja kalau ada anggota yg tersangkut masalah hukum bgini,1
2022-11-20T23:02:36Z,Bay Haqi,BACOTTTT,0
2022-11-20T23:47:10Z,Doraemon Arafat,@Bay Haqi waduh kok makin emosi 😂 keknya udah bocor kemana2 darahnya...btw menstruasinya keluar dari depan atau belakang ya ? Marah Mulu kek mak2 komplek sebelah 🤭,0
2022-11-20T23:38:51Z,Bay Haqi,@Doraemon Arafat Hahaha...diksi lu emosi. Wkwkw...santai aja ya. Kemaren pembagian otak dapat gak?,0
2022-11-20T23:29:53Z,Doraemon Arafat,"@Bay Haqi kebalik lu kenapa emosi Cong, lagi Menstruasi ya? 😂",0
2022-11-20T23:23:29Z,Bay Haqi,@Doraemon Arafat Eh...ada yang emosi ini.,0
2022-11-20T23:20:44Z,Doraemon Arafat,Lu lagi Menstruasi ya 😂,0
2022-11-20T22:52:58Z,祖尔·基夫利·拉希姆,"Luar biasa Zhalimnya, Orang yang yang membantu Masyrakat terkait edukasi kosmetik kecantikan seperti Dr. Richard diperlakukan seperti itu, ngeri-negeri sekali, yakinlah Dr. Richard, yang zhalimi sampeyan cepat atau lambat akan hancur sehancur2x-nya",8
2022-11-20T22:50:58Z,yeppy awe,"Halah, arogansi aja.... Kok muter2 😂pinter bang densu.... 👍👍👍",0
2022-11-20T22:48:57Z,Kaila Vasya,"Lapor balik Dokter,biar pihak sebrang sana merasakan masuk  jeruji seperti dokter",0
2022-11-20T22:38:08Z,Mayahmad 88,Pdhal saya sngat suka dengan dokter ini edukasi produk itu loh yang bagus,0
2022-11-20T22:32:43Z,Nur Isnaeni,Itulah kadang yg terjadi di ngr konoha...yg bener dan memberi info yg baik justru hrs dkorbankan krn sesuatu..,0
2022-11-20T22:30:16Z,BELAJAR,"Kalau cerita seperti itu<br><br>Oh oknum pak pol, seperti itu kah kinerja kalian....<br><br>Itu kah gambaran insitusi kita?",1
2022-11-20T22:25:17Z,Dwi Susandi,Dosa istri di tanggung suami <br>Tolong di kasih tausiah bib istrinya,1
2022-11-20T22:00:31Z,Speaker Aktif,"Kebenaran bisa kalah,tapi kebenaran tidak bisa salah",11
2022-11-20T21:41:21Z,yunan yunan,"Kenapa butuh orang seperti dokter Richard untuk mengedukasi masyarakat, karena maaf rata rata masyarakat Indonesia MALAS DAN TIDAK SUKA membaca.",0
2022-11-20T21:18:51Z,Khodijah Ijah,Semangat dok 😇,0
2022-11-20T20:33:16Z,Dragon Altar,Kasian suami dia liat kelakuan istrinya kek gitu ya 😬mana suaminya di hormati sama orang😬,0
2022-11-20T20:33:02Z,ukhti ila,"Bang densu cara berfikirnya jgn terlalu jelimet ah,kasian narsumnya JD pusing,jgn mencoba menghotbah dan jgn mencoba menyamakan tujuan ,karna setiap org itu pasti beda,next smoga LBH santai aja jgn terlalu pake otot ngomongnya,jgn nyanggah narsum kalau LG curhat,jgn terkesan menggurui atau ceramahin,kalau mau dibelakang layar aja.gak enak didepan orang.",1
2022-11-20T20:32:00Z,Enjel Bakau,"Denger cerita nya ngeri dok,<br>Itu tersuk penculikan dok <br>Knpa gk di lamporin ajj dok,",0
2022-11-20T20:30:14Z,Dewi Sari,Dok jangan lupa.. silahturahmi ama penghuni penjara..,1
2022-11-20T20:25:55Z,Siti hawa Mohamad,"Wanita indonesia harusnya bersyukur punya Dr yang berani bersuara untuk kesihatan pengguna indonesia,,,,tak kira agama apa atau bangsa apa pun janji bercakap benar pasti disokong",1
2022-11-20T20:13:22Z,Mucho Eva,"Yang aku liat dari podcast ini, nama Tuhan sungguh di permuliakan. God bless dr richard dan densuuu ❣️",1
2022-11-20T20:07:57Z,Siti hawa Mohamad,"Saya dari malaysia rasa Dr orang yang baik,saya ikut kes ini dari mula lagi,,,,semoga DR terus sukses",0
2022-11-20T20:06:51Z,Agung Indrianto,doktel lichald.. sumalgono..,0
2022-11-20T20:02:07Z,Noni V'bee,YANG HANCURIN IMAGE DAN KARIR KARENA DIRI SENDIRI,0
2022-11-20T20:01:14Z,aziz 0,Klo gw dari dulu memang 101% dr.ricard.... <br>Pakek kacamata hitampun masih bisa liat mana yang lurus mana yang bengkok,0
2022-11-20T19:37:59Z,ukhti ila,Jahat bgt ya org2 yg memperlakukan dr.richard kyk penjahat kelas kakap.Gilaa.<br>Ini oknum bener2 bakal dibalas Ama ALLAH SWT di akhirat dgn azab yg pedih,8
2022-11-20T19:32:23Z,Dede Kendro,"Kapan2x kalo sesama turunan china, ada Nasi campur B2 nya donk didepan... :P Kalo ma Deddy C kan udah mualaf tuh gak bisa lagi... 😅",0
2022-11-20T19:32:16Z,Ciex Bayu,Parah kepolisian indonesia ......,0
2022-11-20T19:31:47Z,Aquafyrus,"maafin oknum bib4h ya dok, dia ngegunain kekuasaannya dengan salah. dan jadi pembelajaran buat semua orang bibah ga semua menunjukkan keislamannya",0
2022-11-20T23:16:04Z,Anisa blup,Tp dia bukan bibah. Suaminya aja yg bibi,0
2022-11-20T19:04:29Z,erlin susanti,Skg gantian si karput kuntilanak Di penjara bajingan luuh.. ! Percuma luuh pk jilbab Hati luuh ibliss ..JD sombong sjl kawin ..nih anjing!!!,0
2022-11-20T18:53:56Z,ghiya,"Dulu klo ada skincare booming selalu cari nya di review dokter ricard, tp gak pernah tu aq beli produk kliniknya, dokter jg gak cuma jelekin product, dia kadang review produk lain bilang ini aman ini bgus packaging nya,",0
2022-11-20T18:51:01Z,Aziz Faozi,"Deny Sumargo, Kristenisasi Terselubung wkwkwk",0
2022-11-20T18:44:38Z,gie nie,"<a href=""https://www.youtube.com/watch?v=Zk4ksct7Uvs"">https://www.youtube.com/watch?v=Zk4ksct7Uvs</a>",0
2022-11-20T18:25:17Z,Rizky Setyaningrum,"Saya sebagai kaum wanita sangat bersyukur dan berterima kasih atas edukasi dari dokter Richard dan semoga sehat serta bahagia selalu 🥰 dok,,,",33
2022-11-20T18:14:16Z,Kris Aprilio,"Dokterrrr, aku denger cerita pengalaman di penjara, keren pengalamannya Dok.",0
2022-11-20T17:39:18Z,debora sinulingga,"Keren sekali podcast ini, aku nonton tanpa skip sedikitpun, banyak Pelajaran tentang hidup, banyak Nilai yang diterima, sangat Membuka Wawasan Berpikir saya.<br>Tuhan Memberkati mu bang Densu, Tuhan Menyertai Podcast ini sehingga selalu Maju dan Bertahan.<br>Untuk Dokter Richard Lee, kepedepan nya Tuhan Pasti angkat Derajatmu, Luka mu Sembuh❤❤",81
2022-11-20T17:38:42Z,budi djojo,Emang oknum makin banyak....semoga nanti ada pemimpin yg tegas utk membersihkan oknum2 yg merusak hukum indonesia karena berita ini di tonton banyak masyarakat luas termasuk luar negeri dan bikin malu,0
2022-11-20T17:27:35Z,AAN 'Alim,gr2 dr ricrd aq berhnti make abal2 break out si 2 thun tp sekrng dah normal lagi,1
2022-11-20T17:20:32Z,Yoli Refvlog,Kebeneran itu seperti luka robekan,1
2022-11-20T17:11:50Z,Rae Diby tv,Suka banget di poin bang Densu ngomong &quot;Orang yang berfokus pada keburukan tidak akan pernah menemukan kebaikan. 👏,10
2022-11-20T17:11:20Z,indra satria,"Sekelas dokter aja di gtuin, apa lagi gw 😂",0
2022-11-20T17:03:10Z,Claudia,Tim dokter,1
2022-11-20T17:02:58Z,libertinatalia,Ckckckckck isilop....isilop..ya gitu lah caranya,0
2022-11-20T16:58:01Z,Jai Auroecis,Kali ini merinding nonton konten bang densu ...,1
2022-11-20T16:56:43Z,Anggraeny Tessy,"Gw dulu pernah pake cream Abal yg katanya BPOM. Kalau bukan Krn dokter, gw gak bisa bedain mana BPOM asli dan mana BPOMman doang. Terima kasih dok🙏",1
2022-11-20T16:55:08Z,Maswahabun_official,Deni ni nyela trus tpi salah trus. Hem,0
2022-11-20T16:53:40Z,Easy Support Data,"Kalo artis, ya begitulah om Richard... Tetep semangat memberi edukasi tentang cream abal² demi rakyat yg pengen auto cantik cara instan. Ga peduli itu artis, yg penting lu bener om...",2
2022-11-20T16:43:01Z,widjna rizki,"Emg brengsek mafia&quot; ini perusak yg bikin negara kita jadi paling sampah.<br><br>Di satu sisi emg kudu bisa membentengi diri ketika sedang posisi jalan sendiri.<br>Respect Dr Richard, berharap ada tokoh lain terutama dari umat kami (muslim) dan bersama&quot; memberantas mafia krim abal&quot;",7
2022-11-20T16:41:52Z,Desi Ka,Selamat dok richard <br>Alhamdulillah 🎉🎉,0
2022-11-20T16:39:15Z,Nurse Showmi,saya udah tau kelakuan muslim yang buruk.,0
2022-11-20T16:29:40Z,F. izzatin n,"Kalo sampe kasus ini dilanjut dari pihak sana, aku speechless sih. Ngga ada faedahnya juga lho buat dia, malah namanya semakin buruk, dan dibenci netizen. Udah gitu juga jatohnya maksa banget dan takutnya tindakan dia masuk dzolim. Apa ngga ngeri? Kalo dia sudah belajar agama dg benar, dia pasti paham se bahaya apa tindakan dzolim terhadap orang lain. Ancaman nya neraka Jahannam. Jadi udah stop lah. Kalo angkuh ngga mau minta maaf ya minimal diem ngga usah ambil tindakan apapun. Hukum tabur tuai itu ada, kalo lawan manusia masih oke, tapi apa jadinya kalo Allah yang turun tangan ngasih peringatan dan hukuman? Sanggup kah? Jangan nunggu Allah yg bergerak.",10
2022-11-20T16:28:30Z,Sally Siahaan,Semangat dr richard lee💪,0
2022-11-20T16:20:19Z,Ratna Imelda,Percayalah pasti Dokter Richard yang benar n lawan lawannya tunggu saja karmanya termasuk KP,2
2022-11-20T16:20:14Z,nurida santi,Lu mau? 😁,0
2022-11-20T16:19:32Z,Naomi Aurellia,Dr Richard juga riview skincare yg aman juga loh,0
2022-11-20T16:18:58Z,Maratus Sholihah,"Anjir mau BAK aja pake botol, hukum apa ini",0
2022-11-20T16:18:46Z,I S Z,"Orang berilmu belum tentu beradab, orang beradab udah pasti punya ilmu.<br>that&#39;s true!",1
2022-11-20T16:16:42Z,Intan Lisdayani,Asli bener skin care an lumayan meredakan stress setuju akupun kaya gitu 😀,0
2022-11-20T16:15:26Z,Prana Wigawansono,Yang untung podcast sama pengacara 🤣,0
2022-11-20T16:12:54Z,ita vcho,Mau komen melenceng nich.  Ini background nya pakai green screen bukan si? Kok kayak ngebayang badannya densu sama dr Ricard.. fokus liatnya jadi pusing..hehehehe,0
2022-11-20T16:08:50Z,Wangga Rahestu,"Semoga dr richard baca ini , kata densu , elu mengontenkan review cream abal-abal pasti elu dapat untung , kalo menurut gw keuntungan itu ga sebanding dengan apa yang sudah dialami dr richard , bahkan dia juga mengeluarkan uang pengacara dan lain-lain lebih dari pada keuntungan nya review prodak abal-abal , masyarakat jadi lebih pintar berkat konten edukasi nya dr richard , walaupun pilihan katanya lebih pedas",6
2022-11-20T16:08:20Z,Ratna Imelda,Percaya Dokter Richqrd. Karma berlaku buat KP..tunggu saatnya,2
2022-11-20T16:06:37Z,Fivi Kalelena,"Bang densu terimakasih utk podcast ini.<br>Sy adlh salah 1 dari sekian bnyak org yg fans sama abang. Terimakasih utk tayangan2 yg sll kasih hal positiv dlm hidup para penonton.<br>Sy doakan Tuhan berkati terus bang densu, keluarga dan tim, terus jd berkat utk semua orang, 🙏🏻",23
2022-11-20T16:06:02Z,haveagreatday,"semangat terus dokter, yakinlah ada pelangi sehabis hujan.",0
2022-11-20T16:05:19Z,Almeera Diandra p,Brrt bener2 bangke tuh perempuan hatinya terbuat dari jin ipritt kayaknya amit2,0
2022-11-20T16:03:16Z,Oshiin Lin,idak salah jangan minta maaf!  bener!  besak palak diooo!!! benerrrrr…!  stuju siu disini<br>gak semua masalah diselesaikan dengan kata maaf.<br>salah bang!<br>tidak salah jangan pernah minta maaf!,0
2022-11-20T15:58:18Z,Ratna Imelda,mendengar ceritq dokter Ricahrd Lee kok luar biasa ya watak si Karput,0
2022-11-20T15:57:58Z,Oshiin Lin,"bener lah masalah itu adalah skolah. anggaplah bayar uang sekolah krn skolah kan mahal juga tp ini ujian hidup bukan ujian di depan dosen aja <br>smangat dokter yak! kapan kapan kalau udah balik indo balek palembang, mampir ke klinik nya perawtaan",0
2022-11-20T15:50:06Z,Syifa Aryanti,yang sabar ya dok.. 🥲,0
2022-11-20T15:43:52Z,Nahdiah Nada,"Saya tau krim abal2 dan lebih memilih skincare karna edukasi dr dokter richard ini.. Terimakasih dok, jadikan ini sebagai pembelajaran utk jadi lebih kuat dan sukses💪",0
2022-11-20T15:41:32Z,Woon Love,Kebahagian gw bukan nyakitin orang 😭 keren bgt dr. Richard,0
2022-11-20T15:39:11Z,ami dz,masyallah  dokter Richard  bener2  dokter sejati yg punya hati tulus  semoga Tuhan selalu melindungimu  dokter,3
2022-11-20T15:35:45Z,HomeBarbershop,"Nilai yg aku dapat disini adalah, apapun masalah yg akan lu dapat nanti dimasa yg akan datang, hal itu akan lu laluin sendiri.",0
2022-11-20T15:34:16Z,Oshiin Lin,bang den smart nian. dewasa dna reality. krn hidup emang kejam!!!  suka sama. densu drpd om botak.   bicaranya santai tp kena banget!,0
2022-11-20T15:31:00Z,pentol korek,Tuntut baliklah dok..,0
2022-11-20T15:27:24Z,Asaki kids,Dari sini kita bisa menilai.. Orang yang paham agama juga bisa tinggi hati 🤣,0
2022-11-20T15:22:00Z,Nina Yuliana,"Pak dokter mau naik kelas, karena pak dokter mampu menerima ujian dari Tuhan,",0
2022-11-20T15:15:51Z,Fery Qori,"Buset kerugian psikologisnya parah bgt, woyy tanggung jawab lo woy gila",1
2022-11-20T15:14:10Z,Oshiin Lin,hnmmm ngapoin. butuh mnt maaf dio  dok.. dak penting yg pntg pengadilan udah menang. dio dewek malu lah. maaf cuma di mulut yg pntg pengadilan berbicara lah.  yg pntg la bersih sexcAra hukum,0
